中信银行,89.0
比特,89.0
美盈森,89.0
金卡,89.0
东源,89.0
光正,89.0
美克,89.0
三友,89.0
决定书,89.0
股份公司,89.0
中国银行,89.0
发明,89.0
金固,89.0
603008,89.0
检测,88.0
划转,88.0
吉艾,88.0
万安,88.0
创投,88.0
纳川,88.0
蓝色,88.0
五,88.0
市场,88.0
烟台,88.0
中超,88.0
星星,88.0
星河,88.0
蓝光,88.0
24,88.0
神火,87.0
竞得,87.0
科新,87.0
预减,87.0
荣科,87.0
国有,87.0
科恒,87.0
意见函,87.0
卧龙,87.0
金发,87.0
露天,87.0
环能,87.0
立,87.0
北矿,87.0
河北,87.0
培训,87.0
600525,87.0
瑞,87.0
阳光城,87.0
罗顿,87.0
多氟多,87.0
厦华,87.0
榕基,87.0
硕贝德,87.0
换发,87.0
境外,87.0
佳创,87.0
东晶,87.0
欣旺达,86.0
江粉,86.0
科士达,86.0
03,86.0
亿纬锂,86.0
信威,86.0
钢琴,86.0
尚未,86.0
国际金融,86.0
神雾,86.0
传动,86.0
金叶,86.0
利欧,86.0
九鼎,86.0
汇通,86.0
博雅,86.0
政通,86.0
许继,86.0
兴,86.0
青海,86.0
西陇,86.0
圣农,86.0
汇冠,86.0
票面,86.0
五洲,86.0
建化,86.0
木业,86.0
铁塔,86.0
荣安,86.0
森远,86.0
百利,85.0
债,85.0
振东,85.0
富临,85.0
新纶,85.0
果蔬,85.0
宏辉,85.0
海德,85.0
定向,85.0
新城,85.0
佛塑,85.0
零七,85.0
升达,85.0
熊猫,85.0
GQY,85.0
太原,85.0
中核,85.0
西仪,85.0
泵业,85.0
东方航空,84.0
四川双马,84.0
云网,84.0
CWB1,84.0
寒锐,84.0
凌钢,84.0
金王,84.0
第三十六,84.0
集团公司,84.0
贤成,84.0
银星,84.0
盈方微,84.0
601519,84.0
百大,84.0
巨力,84.0
600297,84.0
金桥,84.0
海翔,84.0
凡谷,83.0
华数,83.0
时间,83.0
新天,83.0
正,83.0
测试,83.0
锦龙,83.0
春晖,83.0
光标,83.0
金马,83.0
昇,83.0
公用,83.0
长方,83.0
房,83.0
累计,83.0
交通,83.0
西王,83.0
欧,83.0
百灵,83.0
报送,83.0
资格,83.0
章源,83.0
昌九,83.0
600645,83.0
京新,83.0
龙洲,82.0
纳,82.0
华光,82.0
电化,82.0
棒杰,82.0
认证,82.0
海兰信,82.0
银轮,82.0
债权,82.0
吴中,82.0
龙元,82.0
用途,82.0
国贸,82.0
600797,82.0
奥,82.0
美达,82.0
东南,82.0
600807,82.0
600188,82.0
有效性,82.0
三变,82.0
可行,82.0
华英,82.0
泰格,81.0
天一,81.0
天威,81.0
鼎捷,81.0
西山,81.0
通策,81.0
600556,81.0
转债,81.0
厦门信达,81.0
万元,81.0
宝馨,81.0
御银,81.0
道氏,81.0
胜利,81.0
停牌,81.0
洛阳,81.0
启明,81.0
长,81.0
歌尔,81.0
建筑,81.0
岩土,81.0
三鑫,81.0
再升,81.0
远期,81.0
唐德,81.0
恒立,81.0
600565,81.0
国资委,81.0
药品,81.0
沈阳机床,81.0
林洋,81.0
采购,81.0
创维,80.0
雷鸣,80.0
科锐,80.0
安诺,80.0
宏磊,80.0
交建,80.0
600401,80.0
第四,80.0
扩股,80.0
甘肃,80.0
万通,80.0
中茵,80.0
自控,80.0
汉得,80.0
通源,80.0
富瑞特装,80.0
索具,80.0
东湖,80.0
稀土,80.0
601800,80.0
亚夏,80.0
红豆,79.0
金岭,79.0
同方,79.0
金森,79.0
华创,79.0
国机,79.0
洪都航空,79.0
百川,79.0
普,79.0
轴研,79.0
华胜天,79.0
达刚,79.0
海康,79.0
600760,79.0
国创,79.0
一拖,79.0
南瑞,79.0
